SRC_ID,length,slope,DASqKm,wbody,ave_rhp,stdev_rhp,Ave_Rh,cumulative_volume,cumulative_height,valley_confinement,el_bathymetry,el_edap,el_min,el_edep,el_bathymetry_scaled,el_edap_scaled,el_min_scaled,el_edep_scaled,height,height_scaled,vol,vol_scaled,min_rhp,slope_start_min,slope_min_stop,rh_bottom,rh_edap,rh_min,rh_edep,w_bottom,w_edap,w_min,w_edep,w_edap_scaled,w_edep_scaled,edz_count,min_loc_ratio,rhp_pre,rhp_post,rhp_post_stdev,invalid_geometry,regression_valley_confinement,streamorder,rh_pre,rh_post,wtod_bf,q500_w,q100_w,w_bf,ssp_bf,w_0.5timesbf,w_0.5timesbf_to_w_bf,ssp_0.5times_bf,w_2timesbf,w_2timesbf_to_w_bf,ssp_2times_bf,w_3timesbf,w_3timesbf_to_w_bf,ssp_3times_bf,w_4timesbf,w_4timesbf_to_w_bf,ssp_4times_bf,w_5timesbf,w_5timesbf_to_w_bf,ssp_5times_bf,w_6timesbf,w_6timesbf_to_w_bf,ssp_6times_bf,w_edap_to_w_bf,w_edep_to_w_bf
108,333.7,0.014,30.8,False,0.4599658536598343,0.1380005429276286,0.9482465915791588,0.19085489923296406,1.8651848401997668,2.030548333727251,0.0565207527333269,1.4620034707020402,2.155324704230842,2.626330977008561,0.0900900900900911,2.3303303303303315,3.435435435435436,4.186186186186188,1.1643275063065208,1.8558558558558569,0.1508244481457606,0.24040352373488033,0.11508763941145755,-0.5551717471992765,0.8172128118773341,0.0480693548228202,0.8124155857325049,1.0590224191471915,1.2418089505985908,5.540905004495055,25.35810608330836,40.09739286784537,51.490860053940665,2.1107911246391784,4.286063400982354,2,0.5954692556634301,0.5541763521083273,0.43050546321192423,0.08006563137179365,0,2.8811410459587954,1,0.453185076137282,1.5092936810254567,19.649963281473724,35.412046748576564,29.496553790830088,12.290979922085706,56.634351635927,8.602037758465688,0.6998659027185177,21.636146230589972,22.17410848067126,1.8040960624161893,131.8275138225308,33.479172909799225,2.7238815067658178,222.03199760672976,49.011087803416245,3.9875655248079975,309.13586905242204,61.88642493257417,5.035109106424479,449.93036797404994,77.56068324842673,6.310374253321955,579.0414520731133,2.06314762891625,4.189320980129221
109,940.3,0.012,30.7,False,0.5337374001359726,0.1132267821037286,1.1037509801226448,0,0,1,0.0564599451880265,,,,0.0900900900900895,,,,,,,,,,,,,,,,,,,,,0,,,,,0,2.1803475382705835,1,,,20.44629179048867,28.022439646921196,25.085610975220675,12.85228118685526,45.631670776982766,8.979580984792088,0.698676044683492,17.422956438496712,20.580133999787304,1.6012825817128673,119.09204500829757,26.65425927895353,2.0738932561026067,227.73992707454,32.79644794214612,2.551799751758378,351.0241940749853,39.34808039987238,3.061563922217625,482.3244518526457,48.10326491545252,3.742780306164667,587.4512784599178,,
11,127.1,0.021582734,30.1,False,0.596307913824729,0.24626963536768526,1.1499897210666288,0.24304787103474948,0.9086950755242467,1.6656151419558358,0.0523528027051007,1.641634313395655,2.2885653753943997,2.5503293889199017,0.0840840840840842,2.6366366366366365,3.675675675675677,4.096096096096097,0.9086950755242467,1.45945945945946,0.24304787103474948,0.3903603354277129,-0.1135089196222567,-0.9483373973832271,2.343748139247134,0.0440058304502826,1.187938695197202,1.3416475053392465,1.3908942749366195,4.92918961447679,13.71754523996853,19.610542879622347,22.848151062155782,1.1536598466476398,1.9215533092427561,1,0.7119341563786021,0.7234925446064183,0.699032727688962,0.16826283625356167,0,1.714285714285714,1,0.6248158450232941,1.7615698989527508,16.280531132483883,17.324940991345397,13.96144767899292,10.106215578284816,133.24872248052253,8.587726199842644,0.8497469832619695,41.21829832437848,12.230527143981117,1.2101985208252237,405.2723547054782,15.405192761605036,1.5243285325029194,646.7503242898249,22.191188040912667,2.1957960295834953,753.5432158921998,26.475216365066878,2.6196963799143633,1069.4002544432099,27.33280881195909,2.7045543012845465,1683.960630468307,1.3573374854028804,2.260801868431296
110,533.1,0.002,22.9,False,0.5239911366014539,0.2663507387608439,0.7356899562146024,0.36878978600425466,1.7421362261428683,25.75371138773628,0.0683190676918776,0.2903560376904784,0.5772961219963627,2.0324922638333467,0.1201201201201208,0.5105105105105112,1.015015015015016,3.5735735735735745,1.7421362261428683,3.0630630630630633,0.36878978600425466,0.6484144894028191,-0.06741365157177238,-1.9774638769775268,0.3899224546152872,0.0604349331525679,0.2343384655357877,0.3077771337965532,0.7288437403638589,7.455449259050835,10.171637591446258,21.475332958169197,261.95741887075593,0.9669048710850044,24.90138898931956,1,0.16470588235294123,0.788297406852077,0.7658982137821668,0.07282505815399642,0,8.759150151758616,1,0.12669214419238597,1.2397460163311238,37.05671029544057,184.0555242918777,158.71881448133558,21.01294316263365,1.7249879002069386,10.016882386043894,0.4767005891805035,1.0912736646671917,91.2718064153067,4.3435993572576335,2.655900536314553,192.34102419808664,9.15345474022496,5.427202852641755,293.8182329769274,13.982726298875201,10.127713298628967,325.01406865503657,15.467327262988753,20.29512835311174,350.05439879947477,16.65898946616676,32.94117197695905,0.4840653454740225,12.466479200142832
111,644.0,0.01183152,138.4,False,0.4890197490152872,0.18216588144702917,1.5880711769650138,0.5131090336961031,2.317362841685613,2.4240199788103527,0.1053346746220736,2.608582236228992,3.3211403292606647,4.925945077914605,0.1021021021021024,2.5285285285285286,3.2192192192192195,4.774774774774775,2.317362841685613,2.2462462462462462,0.5131090336961031,0.49736244153140363,0.056654712701523044,-0.6221882701692515,0.27626120104040136,0.0908850736043208,1.5890252551927464,1.7873940773864458,2.229320665742784,8.759316770186336,51.296583850931675,68.81909937888199,124.34394409937889,2.17800384176316,5.279524826359602,1,0.30748663101604284,0.6084728340775177,0.6283064344834104,0.047437122906993714,0,1.9931854067979724,1,0.830966472156781,2.616837075276143,27.248887988965066,55.86335403726708,48.350155279503106,28.027173913043477,100.21229229828185,21.06444099378882,0.7515720657081915,31.799320304110235,44.2166149068323,1.5776337294661902,270.36650176596675,62.42701863354037,2.2273747195213165,451.2743986758555,98.13354037267081,3.5013712291199206,542.0788345811824,129.61723602484471,4.624698745117593,754.3211192190694,147.52717391304347,5.263719216598798,1139.500269434152,1.8302446051137151,4.43654948890551
112,947.3,0.011261262,138.3,False,0.5256559768319079,0.09099063983096153,1.6888503736244052,0.009963828442437947,0.47698998177292484,1.09067372826254,0.1176988266712402,2.360171208512788,2.477870035184029,2.5955688618552704,0.1141141141141129,2.288288288288288,2.4024024024024007,2.516516516516515,0.2353976533424822,0.22822822822822708,0.005081991661369029,0.004927211194656184,0.466043190665869,-0.28850592902663336,0.2885059290266312,0.1021919825584938,1.37428970351002,1.426760689638001,1.4797312885123148,7.3102501847355645,44.64741898025969,46.673704211970865,48.69576691649953,1.8963006207737385,2.0682452679658625,2,0.4999999999999981,0.580843951196599,0.49249854502255525,0.08855208183689872,0,2.200778524632009,1,0.7190823845460198,2.3431223763759927,23.985909508801257,54.60941623561702,49.12329779372955,24.81368098807136,82.14741755614337,16.58503114113797,0.6683825406279248,28.40126430332904,40.57426369682255,1.6351569811962903,229.6468536299559,55.71571835743693,2.2453628860716415,425.4469208756776,71.88958091417715,2.897175189313367,640.7152606940111,90.84344980470813,3.661022717604016,859.7546784085407,104.37559379288504,4.206372840976772,1194.749206194034,1.799306560027227,1.9624563941121418
113,496.5,0.015,67.0,False,0.5157058058543259,0.0960595655558644,1.290061264855361,0.14697574268926422,1.5936204831934515,1.6193892014947813,0.077975314162371,2.2076760822221217,2.704768710007235,3.3724323375225342,0.0960960960960964,2.7207207207207214,3.333333333333333,4.156156156156156,1.1647562553004125,1.4354354354354344,0.13892930295426417,0.1712152594788711,0.3201688090836365,-0.3617659584243568,0.26934399824295163,0.0666458574034301,1.2448772513175026,1.4310407978104658,1.6872528030776286,6.157099697885196,46.89023162134944,58.64249748237663,75.93353474320242,2.7554975705497378,4.462223010493349,2,0.4267782426778241,0.5631606001751565,0.5507677161966051,0.029735668402912308,0,2.1932645198116347,1,0.6516629135334223,2.0973536538702255,26.169787925550928,46.434038267875124,41.21852970795569,21.17119838872105,85.98867914280414,14.239677744209466,0.6725966798268562,29.91558191009804,37.21752265861027,1.7579317889930075,224.75708855601638,51.78147029204431,2.445845026875327,417.40684582998756,73.14803625377644,3.455073015268991,578.2889127731236,88.65659617321249,4.187604052704181,861.7674224252432,103.16012084592145,4.872663273557532,1192.0830229279127,2.2148123483803452,3.586643200304428
114,240.8,0.018,66.9,False,0.6766706063228681,0.13245277975591485,1.5574864244651432,0.0438389620453364,0.8426913556972573,1.5392738201608318,0.0681946761835936,1.2908277991894406,1.5636065039238127,2.133519154886698,0.0840840840840847,1.591591591591592,1.9279279279279284,2.6306306306306317,0.8426913556972573,1.0390390390390398,0.0438389620453364,0.05405347128352326,0.384351516600604,-0.42396448620141647,0.2029231728827291,0.0574905657638791,0.8574570432305886,0.9793254020186666,1.2356945650120543,7.568521594684385,25.562707641196013,29.88787375415282,39.34800664451827,1.5031942933382971,2.3138276223508027,1,0.32369942196531776,0.6638980407648545,0.7532279106641097,0.08025770373287357,0,1.9981416477390048,1,0.45046552793952144,2.2393180292574106,24.87295949258497,40.18687707641196,35.11004983388704,20.112126245847175,128.65095982719953,14.609634551495017,0.726409250464588,44.931794611136986,31.13579734219269,1.5481106752013214,336.1564531758246,43.39285714285714,2.157546975015486,590.0873874752831,47.23837209302325,2.348750774313442,1109.8964749615627,49.91279069767442,2.48172620276688,1748.2027238605503,52.40448504983389,2.605616353499897,2461.971734801045,1.271009704728474,1.9564319636588892
115,155.1,0.022,66.9,False,0.6145317594961575,0.12735359708076519,1.575443629414253,0,0,1,0.0730657244824217,,,,0.0900900900900908,,,,,,,,,,,,,,,,,,,,,0,,,,,0,1.4484269215452013,1,,,20.02185864999157,23.449387491940684,22.2501611863314,16.189555125725338,180.61392219542762,12.388781431334623,0.7652329749103943,56.613685945228276,20.79303675048356,1.2843488649940262,576.4888197516287,23.868471953578336,1.4743130227001195,1110.8477249737502,29.26499032882012,1.807646356033453,1522.5529899473588,33.44938749194068,2.0661091198725607,2099.1069036548083,36.03481624758221,2.2258064516129035,2834.8614665324026,,
116,216.4,0.028,66.6,False,0.6243203071583984,0.13478584943743596,1.4120594269648046,0.06890055620366953,1.1186756802630604,1.5477153558052434,0.0583656876658994,1.1235394875685532,1.561282145062794,1.7704258591989317,0.0720720720720728,1.3873873873873883,1.9279279279279289,2.186186186186187,0.6468863716303785,0.7987987987987988,0.04434136730867952,0.054754331667243146,0.37714621944022847,-0.28065297831155017,0.5874132104195228,0.0480466064602568,0.7101186503982865,0.8979048833241837,0.9823266809455952,8.692236598890943,30.845656192236596,41.88770794824399,47.740295748613676,1.8175096482617548,2.8129875919389047,2,0.6766917293233079,0.6268586928085934,0.6637924803701587,0.12585480499988477,0,1.9562984405640116,1,0.3785272594283033,1.9071324721758718,30.646241366663272,48.405730129390015,41.254621072088725,24.743530499075785,230.18273003103482,16.848428835489834,0.6809225884769821,84.64062267955408,43.88170055452865,1.7734615743766924,565.0202640924946,64.25138632162661,2.5966943692221496,1006.9150691244023,77.53234750462107,3.1334391633205714,1753.611653027232,84.03881700554528,3.396395555140536,2857.731617680499,88.88170055452865,3.5921187785974413,4166.598914137914,1.2466149967317208,1.9294051732187878
117,637.6,0.019,66.5,False,0.5323942592001003,0.07451974723544103,1.3139055265458965,0.05850994633016245,1.3466046955940758,2.284939389651431,0.0583366655131011,0.9528322033806464,1.2688224749099422,2.2994368989747223,0.0720720720720725,1.1771771771771775,1.567567567567568,2.840840840840841,1.3466046955940758,1.6636636636636635,0.05850994633016245,0.0722861519723565,0.4212915059955973,-0.24908518108319544,0.07637045646418726,0.048069649210316,0.5989720298309059,0.7403067439138898,1.2117254079599078,9.446361355081555,33.25125470514429,42.83092848180677,75.97710163111668,1.960573402437171,4.479791393531619,1,0.23465703971119128,0.626390448054777,0.537309850618938,0.024761591206335396,0,2.042890529558613,1,0.3229824680284019,1.9011990184582102,36.59016523808765,60.32230238393977,51.77462358845671,29.527917189460474,124.05623876413361,19.5616373902133,0.6624794178573326,46.55157378061024,53.862139272271015,1.8241089924045255,307.2119405120515,79.81571518193225,2.703059435916503,550.022206981561,101.11825595984944,3.424496733414777,906.7435530281556,121.55112923462985,4.116481648696022,1320.1574059423451,141.54250313676286,4.7935146332394964,1784.4893122382425,1.126095501141977,2.5730599670685717
118,781.2,0.021,54.3,False,0.5329320263565491,0.07781962007381317,1.290360478949299,0.00015333819992190354,0.05455146026127444,1.0386605783866056,0.0636433703048205,1.000110104790028,1.0228398798988922,1.0546615650513025,0.0840840840840849,1.321321321321322,1.351351351351352,1.3933933933933944,0.05455146026127444,0.07207207207207245,0.00015333819992190354,0.00020258672716078375,0.4956066869879327,-0.19328449098266653,0.13806035070190312,0.0536158920590566,0.6502699769659579,0.6597295589995348,0.6787779880696957,6.773553507424475,23.127880184331797,23.58678955453149,24.02201740911418,1.4932917686472684,1.5510232921231293,1,0.41666666666666397,0.6511560867730528,0.49958081607587124,0.03388088641132485,0,1.911452184179457,1,0.34279767624661595,1.5719868015220313,25.861901800592598,37.30414746543779,33.15988223246288,19.516129032258064,138.27437985059848,13.757040450588837,0.7049062049062049,47.591400935298324,30.970302099334354,1.586908041453496,376.2696432758882,42.299027137736815,2.167388167388167,679.727686386857,53.888888888888886,2.761248852157943,1034.5754979700205,66.27112135176651,3.3957103502558046,1417.708290173045,78.34805427547363,4.014528400892037,1857.8749277358354,1.1850649350649352,1.2308802308802307
119,776.9,0.033,53.5,False,0.4712476429737514,0.14114812262040283,1.2322746965740587,0.3500921423043861,2.53778224115453,2.5185765496284684,0.0588077881194444,1.9768464160152044,3.695843299506687,4.514628657169735,0.0780780780780767,2.624624624624624,4.906906906906906,5.993993993993992,2.53778224115453,3.369369369369368,0.3500921423043861,0.4648112519696138,0.28790895489200596,-0.12338070367946942,0.25903131159225645,0.0488646376538704,1.211430625641389,1.8474057146979288,2.1279468167486995,5.922255116488609,27.109666623761104,52.50032179173639,68.2777706268503,1.7620606335690256,4.43788459073043,1,0.6773618538324423,0.6115989188376458,0.39874125166973307,0.0,0,1.788924524267693,1,0.6434703979870531,2.1279468167486995,19.922062272342988,26.923671000128717,24.212253829321664,15.050199510876562,283.28007532370407,10.798687089715536,0.7175112251443232,97.96079521366438,22.62260265156391,1.5031430404105195,773.963142933307,30.320504569442658,2.014624759461193,1373.4115434990242,40.8733427725576,2.7158007269617275,1882.8921040976097,53.89689792766122,3.5811417575368827,2382.2138836491813,68.2777706268503,4.536668804789394,2957.699798733735,1.8012828736369468,4.536668804789394
12,95.1,0.03525641,30.1,False,0.3724489593021453,0.420437002700951,0.8941350810417054,0.8207492020749948,2.2249941149667762,5.916968964127368,0.0448738308900863,1.5070128207253963,1.7276424892683202,3.732006935692173,0.0720720720720722,2.4204204204204203,2.7747747747747744,5.993993993993994,2.2249941149667762,3.573573573573574,0.8207492020749948,1.3182091760771508,-1.1738891760209085,-7.586872550167706,0.8351221650371162,0.036816459746006,1.0925710239279207,1.028810805660329,1.3895679423102756,5.236593059936909,13.044164037854891,16.671924290220822,77.18191377497372,1.0970277859708997,6.491079362375174,1,0.09915966386554614,0.7285364545141848,0.4581469904724612,0.0,0,2.409016838674633,1,0.5820638628636954,1.3895679423102756,15.592770504728382,23.317560462670873,12.991587802313354,9.679284963196636,290.7437262969708,8.25446898002103,0.852797392721347,94.17400154958516,11.919032597266037,1.2313959804454102,843.7089022186326,20.021030494216614,2.068441064638783,903.9689684448966,39.15878023133545,4.045627376425856,884.3321098486432,54.321766561514195,5.612167300380228,1286.40595308096,77.18191377497372,7.97392721347094,1605.3356087841596,1.3476371537208038,7.97392721347094
120,4724.2,0.037419355,53.2,False,0.5741857999353793,0.0726911897077599,1.3621656193657317,0,0,1,0.0541831671608288,,,,0.0720720720720721,,,,,,,,,,,,,,,,,,,,,0,,,,,0,1.694109615343588,1,,,19.856125313816033,25.213157783328395,22.490157063629823,14.882837305787223,353.04341026179486,10.961220947462005,0.7365007573656477,124.29259923961939,21.621756064518863,1.4527979860474047,985.7239197254771,28.447885356250794,1.911455777668736,1732.3411534400714,34.72270437322722,2.333070210995669,2660.7260842459505,40.67154227170738,2.732781487565692,3720.180638965843,46.121459718047504,3.098969556034391,4948.473616580275,,
