SRC_ID,Segment,8_name,12_code,Ph2SedReg,StreamType,Bedform,length,slope,DASqKm,ave_rhp,stdev_rhp,Ave_Rh,cumulative_volume,cumulative_height,valley_confinement,el_edap_scaled,el_min_scaled,el_edep_scaled,height_scaled,vol_scaled,min_rhp,slope_start_min,slope_min_stop,rh_edap,rh_min,rh_edep,w_min,w_edap_scaled,w_edep_scaled,edz_count,min_loc_ratio,rhp_pre,rhp_post,rhp_post_stdev,regression_valley_confinement,rh_pre,rh_post,wtod_bf,q500_w,q100_w,w_bf,ssp_bf,w_0.5timesbf,w_0.5timesbf_to_w_bf,ssp_0.5times_bf,w_2timesbf,w_2timesbf_to_w_bf,ssp_2times_bf,w_3timesbf,w_3timesbf_to_w_bf,ssp_3times_bf,w_4timesbf,w_4timesbf_to_w_bf,ssp_4times_bf,w_5timesbf,w_5timesbf_to_w_bf,ssp_5times_bf,w_6timesbf,w_6timesbf_to_w_bf,ssp_6times_bf,w_edap_to_w_bf,w_edep_to_w_bf,lat_conf
13,118_M15T1.11C,blackconnecticut,504,TR,A1,Bedrock,124.7,0.073349633,30.1,0.5828814276188561,0.1092235141853529,1.1813304041523711,0.0021078479949373,0.2916799007855608,1.1219946571682993,2.7447447447447444,2.822822822822823,3.2132132132132134,0.468468468468469,0.0033854246360246,0.4822855939286087,-0.3643941051203516,0.0728788210240703,1.134708823715067,1.1522326739974376,1.2746408180678153,18.47233360064154,1.5147629514920606,1.6995559384505756,1,0.1666666666666668,0.6615218685856578,0.5205748393307968,0.0730621888161692,1.450909090909091,0.6097286732204336,1.740950018971234,17.762997543911318,15.998396150761828,14.45870088211708,11.026463512429832,797.2378267712401,8.728949478748998,0.7916363636363637,277.11338154759017,14.95589414595028,1.3563636363636362,2230.8463814507445,19.29430633520449,1.7498181818181815,3812.0930539990886,23.243785084202084,2.108,5737.97991601747,27.02485966319166,2.4509090909090907,7934.985263885326,31.06255012028869,2.817090909090909,10165.4855384266,1.6334545454545453,1.8327272727272723,confined
14,118_M19A,blackconnecticut,503,FSTCD,C4,Riffle Pool,1293.2,0.001885458,301.8,0.5863596632349016,0.2820707682535761,2.044802235605622,0.6498184181768878,2.542451751518315,3.699400310841324,1.3033033033033046,2.420420420420422,3.2072072072072086,1.903903903903904,0.4866136879320496,-0.3062476962783131,-0.5404581679394899,0.7673680857766805,1.1235858760010935,1.5012722880626042,1.7419103311286568,114.24334982987936,1.5791244686697756,5.841813550254109,1,0.5867507886435332,0.6456018581564577,0.7918255470804338,0.0997537384929854,4.774504913671646,0.5875090701541288,3.1341487636724272,33.1853491725622,210.94842251778533,189.53139498917412,44.18226105784101,9.71575823978394,32.90906278997835,0.7448478643249062,3.078843003371466,80.37697185276832,1.819213637517174,21.790781289374543,176.91308382307454,4.004165463407804,25.85381867235977,231.71589854624187,5.244545955737576,50.753526118517954,246.7796937828642,5.585492636055761,95.03583147864136,256.087998762759,5.796172324171064,150.8525877214979,1.193667795542254,4.415855013870293,unconfined
15,118_M19B,blackconnecticut,503,UST,F3,Riffle Pool,1052.7,0.005790388,299.8,0.4994916336336946,0.2287248696465942,2.1074289994529263,0.5047525907692225,1.552527815388104,2.21031252792604,1.573573573573573,2.1681681681681675,2.738738738738738,1.1651651651651649,0.3788145564684427,-0.0343110644493508,-0.6744058255733238,0.7028018603343072,1.4768202947994706,1.615510939341312,1.7376245119312093,87.68072575282606,1.755809256429648,3.880887196134955,1,0.510309278350516,0.7029237038896952,0.5173089414971594,0.1593263042660407,2.8370390510140373,0.7780265721442101,2.925857583738614,35.29285074011311,133.81542699724517,115.58136221145624,47.167284126531776,59.76677806261375,33.854849434786736,0.7177612631663746,21.501896956160017,75.93188942718723,1.60984230560087,139.02332818431967,138.9579177353472,2.9460656959297524,188.647281060707,174.82711123776954,3.706533341389241,327.21674669441927,223.04550204236725,4.728817996898475,457.1698762482792,264.79243849149805,5.613900469256641,619.6835864845467,1.239532354540511,2.739753892010553,unconfined
16,118_M26-,blackconnecticut,503,UST,F4,Plane Bed,553.2,0.005509642,259.8,0.5439202941197039,0.247910019047074,1.9354985790090544,0.7162799436338853,2.5644322259761267,3.4515385685055326,1.5975975975975971,2.0660660660660657,3.615615615615616,2.0180180180180187,0.5636592059468055,-0.0171265746023742,-0.8686609632157449,0.2626184307396439,1.3782617577376226,1.5031603467786363,1.9288224927094515,61.91250903832248,1.4569117473786288,5.028587086986128,1,0.2321428571428571,0.6741937878058547,0.7302017230714651,0.0596311451895884,3.287875195599602,0.6915224507707209,3.040820792041426,29.9092412497768,125.3398409255242,102.59490238611713,38.12183658712942,44.93255627323343,28.70390455531453,0.7529517758072929,14.52889390767049,58.66323210412147,1.5388354118260703,112.79609209398704,116.32230657989876,3.0513300772914795,137.96729138930593,168.5755603759942,4.422020958793684,223.14520198524755,185.3262834417932,4.861420645834321,403.5636993543072,201.7019161243673,5.290981080183983,612.3139173507692,1.1934894968941154,4.119375029636304,unconfined
17,118_M26T2.01-,blackconnecticut,503,UST,C3,Plane Bed,346.8,0.013181019,38.9,0.4145894838711525,0.2441362499024003,0.9449662484023224,0.5781861581107706,2.576816062083146,5.836357104365008,1.393393393393395,4.40840840840841,5.195195195195198,3.801801801801803,0.8530485392525079,-0.4123324953878503,-0.4464468034459022,1.7108114147316251,0.6482081625500654,1.200002270188256,1.348722691698646,68.87399077277969,1.2034938551217835,7.024019911399653,1,0.7930489731437599,0.6756387909980398,0.6190990795617649,0.0778734568577517,2.928371514460454,0.3311010329033605,1.503491627088071,20.582370761675545,40.72952710495963,31.08708189158016,13.908592848904268,59.22118684975496,9.98125720876586,0.7176324245879548,20.79117343984621,21.649365628604382,1.5565460765004666,156.0859081672743,34.811130334486734,2.5028506271379705,227.63683180007328,53.88696655132641,3.8743650875919977,299.93880157867034,88.99365628604383,6.398465844303929,321.3926759105023,107.2923875432526,7.714108012853737,505.2733386899501,1.1541411837877062,6.735980097439619,unconfined
18,118_M26T2.05-,blackconnecticut,503,CEFD,C3,Riffle Pool,1645.8,0.010185186,33.9,0.513778399862485,0.1111423951976644,1.0400235481676778,0.1332576301617541,1.8903349336109825,2.9695202576707915,1.375375375375376,4.048048048048049,4.228228228228229,2.8528528528528527,0.2055073697853676,0.3707478613655267,-0.0746750007808627,1.1076791782494573,0.5883686080758345,1.3324896974214038,1.3760433123492517,50.49246567019079,1.429029005083866,4.243530579395676,2,0.9368421052631576,0.6589952198567407,0.5392260785921787,0.0441942738591484,2.764062533507752,0.3204525285631429,1.6873894152350646,21.941034298736227,39.157552558026495,33.683618908737394,14.166666666666668,40.67107334116389,10.789889415481833,0.7616392528575411,14.129523164690085,24.57285210839713,1.7345542664750917,92.95912495992124,36.74049094665209,2.5934464197636764,154.10183185677278,49.86237695953336,3.5196971971435307,228.4527522813431,61.70099647587799,4.355364457120799,328.295622679756,71.60499453153481,5.054470202225986,455.22212173897,1.2650382792562886,3.756556796980549,unconfined
19,118_M26T2.06A,blackconnecticut,503,CEFD,E4,Riffle Pool,1970.7,0.005412929,29.6,0.6015972090626255,0.1506278492925698,1.042501760634203,0.1160340148590885,0.8441697866014417,3.2439134017529403,0.6906906906906917,1.3273273273273285,2.054054054054055,1.363363363363363,0.1873989418642027,0.248567010627502,-0.6378410211982092,0.5587698202232249,0.3063748562363624,0.4559551881021062,0.6114744481916087,24.932511290404424,1.147938684967623,3.723813684557119,1,0.4669603524229075,0.7191263023565859,0.6636194990912408,0.0513776695370963,3.361945025693585,0.1711698846436052,1.3958224603523548,28.87287051220636,59.92287004617648,55.090323235398586,17.82386969097275,11.964548494591993,11.237123864616631,0.6304536590226474,5.211175166653021,42.65032729486984,2.3928769697228507,23.58397262466148,59.78332572182473,3.3541159556447595,52.09812730244993,70.6492616836657,3.9637442883375327,95.38025807038156,79.71355355964886,4.472292209363569,148.26868030738734,86.86938651240676,4.87376692146731,212.80842276687625,0.7600745896855561,2.4656161478128427,unconfined
20,118_M26T2.06B,blackconnecticut,503,CEFD,C4,Riffle Pool,625.1,0.00487567,24.7,0.4779617265153499,0.1991534353407507,0.9096137389380192,0.1670643406924565,1.309967993296959,2.007209246901811,1.4354354354354368,2.2522522522522537,2.762762762762764,1.3273273273273272,0.2278508688795167,0.1564801685030052,-0.7211470367601451,1.1538352588162344,0.59494897476047,0.7510349815043729,0.8479688682305192,20.979843225083982,1.2336356386688363,2.47616486124371,2,0.6153846153846159,0.7101307709680201,0.4363630430350972,0.1648128465885251,3.531993615786419,0.3253350349052926,1.244439083387324,18.962631235679492,38.941769316909294,33.973764197728364,11.02543593025116,12.641538820162216,8.827387617981122,0.8006384213580963,4.50147678700227,18.009118541033434,1.6334155542658155,27.542963184488865,28.950567909134534,2.6257980266976206,41.360113132376135,39.12733962565989,3.5488247243180497,63.04085376256012,52.85714285714285,4.794109112013929,82.1808171742926,63.56582946728523,5.765380150899594,112.22678397932047,1.2176436448055716,2.444065583284968,unconfined
21,118_M26T2.07-,blackconnecticut,503,FSTCD,C4,Riffle Pool,1501.4,0.005075111,18.0,0.4664433233562429,0.2045228023027087,0.7522988675760278,0.1564137939079276,1.6780821676640278,8.558456619859578,0.5105105105105099,1.7717717717717711,3.7057057057057055,3.195195195195196,0.2978236777598144,0.2292520908567479,-0.4087372575549767,0.266567776666289,0.2122105367171893,0.4704511246521158,0.8902197048657466,35.92014120154522,1.1250085244493493,9.62833665347199,1,0.3947368421052631,0.7779386563101527,0.4802087345380464,0.2734070943640306,3.5760782816891634,0.1154779520462304,1.1859322958827805,36.43883086885666,68.64193419475156,58.26395364326629,19.19475156520581,7.559090362612545,10.411948847742106,0.5424372809604775,3.7626609606445176,42.61888903689889,2.220340747423575,16.370002260793903,70.20281071000399,3.657396162254068,29.71355790585928,97.90262421739708,5.100489260557271,48.63609481688597,118.59464499800184,6.178493355078247,76.7725689148819,154.3332889303317,8.040390020472605,96.05183794161157,0.5535237169922621,4.737308719941705,unconfined
22,118_M26T2.08A,blackconnecticut,503,UST,C4,Riffle Pool,424.6,0.007178751,14.9,0.5237225414860439,0.1730787392198145,0.7744220924021227,0.1768918631362563,1.1555683881394052,3.011220580186097,1.471471471471471,2.7927927927927927,3.813813813813814,2.342342342342343,0.3585606055795836,0.1511661477181934,-0.5351368988088611,0.6925301043408788,0.4992549282698824,0.7068016993384136,0.8966762634479168,26.103391427225624,1.4876183611089242,4.479547024433906,1,0.564102564102564,0.6850577363717761,0.604560479017787,0.0802591781604116,3.5173548094373865,0.2702096240239913,1.2034708307185864,20.980415228358545,36.51554404145077,31.11634479510127,10.381535562882712,15.87775291579547,7.813235986811116,0.7526088929219601,5.8986363051216,17.271549693829485,1.663679673321234,35.845655612349844,29.365284974093264,2.828607078039928,49.94515632042113,40.58996702779086,3.9098230490018153,77.90709714489778,49.23575129533678,4.742627041742287,119.47940634199044,55.49222797927461,5.345281306715064,176.63485453717374,1.243421052631579,3.744215063520871,unconfined
23,118_M26T2.08B,blackconnecticut,503,CEFD,C4,Riffle Pool,683.0,0.011155734,14.5,0.551677149536462,0.1370090868945843,0.8091553984819865,0.1122329186166068,0.9895758782753188,2.2451532459174643,1.801801801801801,2.36036036036036,3.8258258258258255,2.0240240240240244,0.2295550331746774,0.2968851745946782,-0.7437714019257142,0.2834866408979156,0.5677519713551689,0.6710164793067499,0.9479189621430216,23.7298682284041,2.123203707264974,4.76691769510995,1,0.2759643916913946,0.6431533522313745,0.6295590600582808,0.033476399112597,2.5438219225851446,0.3099735204472003,1.2749229287900037,25.685826723426533,32.04172767203514,26.627379209370424,12.595900439238653,28.976956411184027,9.16398243045388,0.7275369057305591,10.76721397643088,19.88506588579795,1.5786934790189469,72.61751195267631,31.3103953147877,2.485760781122864,109.33770561195344,42.48535871156662,3.3729512960595143,163.4748991540043,49.428989751098094,3.924212484017203,256.6454478692873,55.14421669106881,4.3779495524816925,367.5598578061597,1.4449610600953156,3.244159014297338,unconfined
24,118_M26T2.09-,blackconnecticut,503,FSTCD,C3,Riffle Pool,868.9,0.014030164,12.8,0.454967979222715,0.1478225486588095,0.7107626604389246,0.2432451959113833,1.9667461714711336,4.2552001201471805,1.8018018018018005,2.432432432432431,5.993993993993993,4.192192192192192,0.518486129974371,0.1456971544471763,-1.1975466783091937,0.2120445214544103,0.5398437637842557,0.6461343961276514,1.2793409906631614,20.7768442858787,1.890626331446676,8.044993392725317,1,0.1504297994269341,0.637872762286728,0.4791231982096584,0.0,2.746306227426946,0.2939977810073646,1.2793409906631614,22.347269462613603,28.87904246748763,23.584992519277247,10.51559442973875,37.60325704685573,7.626884566693521,0.7252927656780126,13.865242551360666,16.72804695592128,1.5907847214621866,94.42373289293964,27.21141673380136,2.5877202582904677,136.98256652832305,39.38025089193233,3.7449381635109993,193.8432852792093,52.24709402693061,4.968534529933239,265.0134562952064,65.21636551962251,6.201871511437015,351.13909064778045,1.4574805734923937,6.201871511437015,unconfined
25,118_M26T2.10A,blackconnecticut,503,UST,F4b,Riffle Pool,309.4,0.02955665,6.3,0.5980364446704056,0.1306291191081502,0.7302661410627409,0.003359395485979,0.104733585264729,1.1066203818497395,2.0780780780780788,2.252252252252253,2.360360360360361,0.2822822822822823,0.0090543813856273,0.4470343762429309,-0.8196113814480921,1.3204850034441469,0.5533478084926792,0.5831558847235976,0.5996605543895308,13.8639301874596,2.20903457095506,2.444562680429564,1,0.6170212765957445,0.7170440746964984,0.540179394193818,0.0580869472306661,1.695794647733479,0.3066099746222088,0.984032659936897,23.99733936409397,15.05332902391726,13.1447963800905,8.876858435681966,100.4094377397244,6.8923723335488045,0.7764427453122156,38.70754164333642,12.703619909502263,1.4310941197888225,253.75872674752907,16.630575307045895,1.8734753322410336,431.91381068731226,19.793148028442147,2.2297469506644823,668.4712369056484,23.320943762120237,2.6271618423448024,905.2819583093988,27.11053652230123,3.0540688148552704,1146.0003950485593,1.4684143455306755,1.6249772437647916,unconfined
26,118_M26T2.10B,blackconnecticut,503,TR,B3,Step Pool,276.7,0.038546256,6.2,0.6230654228984898,0.1089295286079803,0.7494727707771306,0.0,0.0,1.0,,,,,,,,,,,,,,,0,,,,,1.4773750296138357,,,20.729081985997663,11.268521864835565,10.290928803758584,7.627394289844597,139.2979250661115,6.145645102999639,0.8057332385690595,49.58179483672919,10.075894470545718,1.3210139777303955,386.94123118160127,12.343693530899891,1.6183368869936037,683.5572945086233,14.210336104083844,1.8630656242596544,1059.4419015844314,16.564871702204556,2.1717602463871124,1396.6714717085442,18.583303216479944,2.436389481165601,1811.601626902867,,,confined
27,118_M26T2.10C,blackconnecticut,503,UST,C4,Plane Bed,368.5,0.016542597,5.9,0.5518207819639097,0.153506637860609,0.6729101534471824,0.0311611008388993,0.6519729763710745,1.573659997860276,2.594594594594595,3.417417417417418,4.390390390390391,1.795795795795796,0.0858302044823023,0.4006559438409664,-0.3325545652615334,0.2812344163014201,0.6345550892855839,0.7661948517774501,0.9280960177628964,16.006784260515605,2.2134117937504465,3.4831575986172374,1,0.4581939799331103,0.6731385941001797,0.4674023043916849,0.1089452713293051,1.9844400217115976,0.353183104368006,1.0692176640559516,20.718365100790106,14.881953867028496,12.76797829036635,7.49932157394844,39.87605064507395,5.974219810040705,0.7966347023701826,15.079346420476586,10.687924016282228,1.4251854532296004,100.20495706869907,14.28222523744912,1.9044689705084128,164.35487394911763,18.359565807327,2.448163560702008,233.38113759336815,21.993215739484395,2.9326940474036545,322.5500068042086,26.359565807327,3.51492672335806,404.5571062819837,1.6911525239732224,2.6612990772571017,unconfined
