SRC_ID,Segment,8_name,12_code,Ph2SedReg,StreamType,Bedform,length,slope,DASqKm,ave_rhp,stdev_rhp,Ave_Rh,cumulative_volume,cumulative_height,valley_confinement,el_edap_scaled,el_min_scaled,el_edep_scaled,height_scaled,vol_scaled,min_rhp,slope_start_min,slope_min_stop,rh_edap,rh_min,rh_edep,w_min,w_edap_scaled,w_edep_scaled,edz_count,min_loc_ratio,rhp_pre,rhp_post,rhp_post_stdev,regression_valley_confinement,rh_pre,rh_post,wtod_bf,q500_w,q100_w,w_bf,ssp_bf,w_0.5timesbf,w_0.5timesbf_to_w_bf,ssp_0.5times_bf,w_2timesbf,w_2timesbf_to_w_bf,ssp_2times_bf,w_3timesbf,w_3timesbf_to_w_bf,ssp_3times_bf,w_4timesbf,w_4timesbf_to_w_bf,ssp_4times_bf,w_5timesbf,w_5timesbf_to_w_bf,ssp_5times_bf,w_6timesbf,w_6timesbf_to_w_bf,ssp_6times_bf,w_edap_to_w_bf,w_edep_to_w_bf
17,118_M26T2.01-,blackconnecticut,503,UST,C3,Plane Bed,346.8,0.013181019,38.9,0.4145894838711525,0.2441362499024003,0.9449662484023224,0.5781861581107706,2.576816062083146,5.836357104365008,1.393393393393395,4.40840840840841,5.195195195195198,3.801801801801803,0.8530485392525079,-0.4123324953878503,-0.4464468034459022,1.7108114147316251,0.6482081625500654,1.200002270188256,1.348722691698646,68.87399077277969,1.2034938551217835,7.024019911399653,1,0.7930489731437599,0.6756387909980398,0.6190990795617649,0.0778734568577517,2.928371514460454,0.3311010329033605,1.503491627088071,20.582370761675545,40.72952710495963,31.08708189158016,13.908592848904268,59.22118684975496,9.98125720876586,0.7176324245879548,20.79117343984621,21.649365628604382,1.5565460765004666,156.0859081672743,34.811130334486734,2.5028506271379705,227.63683180007328,53.88696655132641,3.8743650875919977,299.93880157867034,88.99365628604383,6.398465844303929,321.3926759105023,107.2923875432526,7.714108012853737,505.2733386899501,1.1541411837877062,6.735980097439619
21,118_M26T2.07-,blackconnecticut,503,FSTCD,C4,Riffle Pool,1501.4,0.005075111,18.0,0.4664433233562429,0.2045228023027087,0.7522988675760278,0.1564137939079276,1.6780821676640278,8.558456619859578,0.5105105105105099,1.7717717717717711,3.7057057057057055,3.195195195195196,0.2978236777598144,0.2292520908567479,-0.4087372575549767,0.266567776666289,0.2122105367171893,0.4704511246521158,0.8902197048657466,35.92014120154522,1.1250085244493493,9.62833665347199,1,0.3947368421052631,0.7779386563101527,0.4802087345380464,0.2734070943640306,3.5760782816891634,0.1154779520462304,1.1859322958827805,36.43883086885666,68.64193419475156,58.26395364326629,19.19475156520581,7.559090362612545,10.411948847742106,0.5424372809604775,3.7626609606445176,42.61888903689889,2.220340747423575,16.370002260793903,70.20281071000399,3.657396162254068,29.71355790585928,97.90262421739708,5.100489260557271,48.63609481688597,118.59464499800184,6.178493355078247,76.7725689148819,154.3332889303317,8.040390020472605,96.05183794161157,0.5535237169922621,4.737308719941705
22,118_M26T2.08A,blackconnecticut,503,UST,C4,Riffle Pool,424.6,0.007178751,14.9,0.5237225414860439,0.1730787392198145,0.7744220924021227,0.1768918631362563,1.1555683881394052,3.011220580186097,1.471471471471471,2.7927927927927927,3.813813813813814,2.342342342342343,0.3585606055795836,0.1511661477181934,-0.5351368988088611,0.6925301043408788,0.4992549282698824,0.7068016993384136,0.8966762634479168,26.103391427225624,1.4876183611089242,4.479547024433906,1,0.564102564102564,0.6850577363717761,0.604560479017787,0.0802591781604116,3.5173548094373865,0.2702096240239913,1.2034708307185864,20.980415228358545,36.51554404145077,31.11634479510127,10.381535562882712,15.87775291579547,7.813235986811116,0.7526088929219601,5.8986363051216,17.271549693829485,1.663679673321234,35.845655612349844,29.365284974093264,2.828607078039928,49.94515632042113,40.58996702779086,3.9098230490018153,77.90709714489778,49.23575129533678,4.742627041742287,119.47940634199044,55.49222797927461,5.345281306715064,176.63485453717374,1.243421052631579,3.744215063520871
24,118_M26T2.09-,blackconnecticut,503,FSTCD,C3,Riffle Pool,868.9,0.014030164,12.8,0.454967979222715,0.1478225486588095,0.7107626604389246,0.2432451959113833,1.9667461714711336,4.2552001201471805,1.8018018018018005,2.432432432432431,5.993993993993993,4.192192192192192,0.518486129974371,0.1456971544471763,-1.1975466783091937,0.2120445214544103,0.5398437637842557,0.6461343961276514,1.2793409906631614,20.7768442858787,1.890626331446676,8.044993392725317,1,0.1504297994269341,0.637872762286728,0.4791231982096584,0.0,2.746306227426946,0.2939977810073646,1.2793409906631614,22.347269462613603,28.87904246748763,23.584992519277247,10.51559442973875,37.60325704685573,7.626884566693521,0.7252927656780126,13.865242551360666,16.72804695592128,1.5907847214621866,94.42373289293964,27.21141673380136,2.5877202582904677,136.98256652832305,39.38025089193233,3.7449381635109993,193.8432852792093,52.24709402693061,4.968534529933239,265.0134562952064,65.21636551962251,6.201871511437015,351.13909064778045,1.4574805734923937,6.201871511437015
25,118_M26T2.10A,blackconnecticut,503,UST,F4b,Riffle Pool,309.4,0.02955665,6.3,0.5980364446704056,0.1306291191081502,0.7302661410627409,0.003359395485979,0.104733585264729,1.1066203818497395,2.0780780780780788,2.252252252252253,2.360360360360361,0.2822822822822823,0.0090543813856273,0.4470343762429309,-0.8196113814480921,1.3204850034441469,0.5533478084926792,0.5831558847235976,0.5996605543895308,13.8639301874596,2.20903457095506,2.444562680429564,1,0.6170212765957445,0.7170440746964984,0.540179394193818,0.0580869472306661,1.695794647733479,0.3066099746222088,0.984032659936897,23.99733936409397,15.05332902391726,13.1447963800905,8.876858435681966,100.4094377397244,6.8923723335488045,0.7764427453122156,38.70754164333642,12.703619909502263,1.4310941197888225,253.75872674752907,16.630575307045895,1.8734753322410336,431.91381068731226,19.793148028442147,2.2297469506644823,668.4712369056484,23.320943762120237,2.6271618423448024,905.2819583093988,27.11053652230123,3.0540688148552704,1146.0003950485593,1.4684143455306755,1.6249772437647916
27,118_M26T2.10C,blackconnecticut,503,UST,C4,Plane Bed,368.5,0.016542597,5.9,0.5518207819639097,0.153506637860609,0.6729101534471824,0.0311611008388993,0.6519729763710745,1.573659997860276,2.594594594594595,3.417417417417418,4.390390390390391,1.795795795795796,0.0858302044823023,0.4006559438409664,-0.3325545652615334,0.2812344163014201,0.6345550892855839,0.7661948517774501,0.9280960177628964,16.006784260515605,2.2134117937504465,3.4831575986172374,1,0.4581939799331103,0.6731385941001797,0.4674023043916849,0.1089452713293051,1.9844400217115976,0.353183104368006,1.0692176640559516,20.718365100790106,14.881953867028496,12.76797829036635,7.49932157394844,39.87605064507395,5.974219810040705,0.7966347023701826,15.079346420476586,10.687924016282228,1.4251854532296004,100.20495706869907,14.28222523744912,1.9044689705084128,164.35487394911763,18.359565807327,2.448163560702008,233.38113759336815,21.993215739484395,2.9326940474036545,322.5500068042086,26.359565807327,3.51492672335806,404.5571062819837,1.6911525239732224,2.6612990772571017
28,118_M27-,blackconnecticut,503,UST,C3,Riffle Pool,1218.8,0.005001251,219.3,0.5458164995877988,0.2332860852614681,1.8578520628508504,0.5843601338265687,2.135904786570517,3.0765005793742755,1.4834834834834827,2.048048048048047,3.2612612612612604,1.7777777777777777,0.4863805103429515,-0.0892326923740304,-0.868697963202574,0.4042455868368412,1.2452856917157935,1.4069665072751658,1.7210970449977625,50.82950443058746,1.2231006967387577,3.762870002149868,1,0.3175675675675675,0.6960895368037595,0.6717520229600553,0.0549548203989922,3.768451261208068,0.6405212033327693,2.778470474371365,24.79267171780899,112.58820150968164,97.74245159172958,29.876517886445686,39.6627919915767,24.03634722678044,0.8045230477707442,12.003848388961638,49.303823432884805,1.6502533401073776,86.14039246608262,97.74245159172958,3.271547640298241,107.80297380849952,127.92090580899246,4.281653782251088,195.1939364568176,148.6351329176239,4.974981806198251,318.4023698020792,161.69346898588776,5.412058714487759,484.97651738172334,1.1850000686558555,3.645653397778296
29,118_M30-,blackconnecticut,502,UST,C3,Riffle Pool,2469.1,0.003826688,214.4,0.5672514685144352,0.2480573953724979,1.798363857154355,0.559501053203722,2.327690072537619,5.440915191410493,0.9489489489489534,1.8258258258258304,2.900900900900905,1.951951951951952,0.4691858189391857,-0.0873392570767249,-0.5616870102959786,0.4581357737609658,0.7886678634539976,0.9889470325868212,1.3839384120624083,69.02413835000608,0.9952114890866336,5.414861309637723,1,0.4492307692307692,0.6910835458001204,0.7230861543854139,0.0998595201343878,5.661669454367742,0.4042627519329719,2.706450476708226,24.745159869915,166.56534769754165,147.85650641934308,29.41982908752177,23.767007608127205,22.43185776193755,0.7624741019128448,8.005344743663432,86.48333400834312,2.939627342873466,31.87355228959013,161.08075817099348,5.475244526125233,61.20999108637102,197.6728362561257,6.719034147617376,128.5304368395551,211.9037301040865,7.202751908370675,234.5162471913288,232.13154590741567,7.890309125074856,341.97431837430446,0.969314638528094,5.273958742024077
30,118_M31-,blackconnecticut,502,UST,C4,Riffle Pool,1140.2,0.003207698,204.6,0.4436335240005428,0.2497407012379966,1.535181912015972,0.6925337377798202,1.847640381514016,5.181656277827248,1.0450450450450457,1.7477477477477483,2.6186186186186187,1.573573573573573,0.5898078432803492,-0.2613856081923549,-0.9227895070195928,0.7445956711813273,0.8782906171855727,0.968808496704426,1.0988458438513184,53.86423434485178,0.93016080995561,4.819773600295364,1,0.4465648854961834,0.7112847216449294,0.5091107545586196,0.1124169365470221,6.638377083369241,0.4596073751811828,2.1264551484633207,21.73376488638932,168.8966847921417,156.84265918259953,25.44246623399404,19.27479600379701,19.79477284686897,0.7780209931229425,6.702857907104533,77.57717944220312,3.049121839397438,22.26323319141692,158.4415014909665,6.227442734276703,41.643317076242674,218.8984388703736,8.603664316861718,77.39017025724411,284.4316786528679,11.179406746065943,119.7356529712007,349.4496579547448,13.734897188851928,169.93002679854862,1.0258535996828624,5.315620744928385
31,118_M32A,blackconnecticut,502,FSTCD,B3c,Riffle Pool,1654.7,0.002578744,204.2,0.4830013830563596,0.1857144987177161,1.6631843852191988,0.5575014393999097,2.8330934050594685,4.477420034274444,1.309309309309309,1.6996996996996996,3.723723723723724,2.414414414414415,0.4751130015480926,-0.0174497112370847,-1.1295876934966385,0.2178729972619628,0.9972830372007928,1.1064724669897432,1.8526660462202391,42.95038375536351,1.1257903850511846,5.040636424421714,1,0.1616915422885572,0.6482811261166112,0.5786264140834848,0.0586079842883526,5.319071476667085,0.531585686187227,2.640527832725573,22.496634089762964,140.833081525352,119.96011361576116,26.47700489514716,12.942854209701869,20.09337039946818,0.7588989192335346,4.2566629660463695,58.129268145283135,2.195462378599226,22.13762258357186,105.07977276847768,3.968718258904625,36.35827938028038,152.6708768961141,5.766168699998858,59.33605665784293,181.4365141717532,6.85260719217557,100.0300291973888,214.8610019943192,8.115004051447679,140.87889486565214,1.1920500325257066,5.337308697488102
32,118_M32B,blackconnecticut,502,UST,C4,Riffle Pool,800.4,0.003046458,200.0,0.5875417235341871,0.3029409770385786,1.7739278458428829,0.6511506270578792,1.4838266960064812,4.802696866672791,1.1231231231231225,1.543543543543543,2.3963963963963955,1.273273273273273,0.5587530488158174,-0.2292770192977339,-1.4884942763890026,0.7337647841354238,0.8860250613078489,0.9208196622811464,0.9582843871391984,43.68440779610195,0.9790599217003452,4.702128018235157,1,0.330188679245283,0.6666015121351961,0.7488868027820108,0.0751291746983914,6.450472608024691,0.4409620217723896,2.499516403475292,22.16430478887195,167.1126936531734,158.2383808095952,25.90704647676162,16.03313643903753,19.808845577211397,0.7646122685185184,4.785973811047144,88.32583708145927,3.409336419753086,17.588995761661508,162.0308595702149,6.254316165123456,41.80345226711316,179.37218890554723,6.9236834490740735,98.94236249146988,201.2437531234383,7.767915702160494,162.96596274823082,214.447776111944,8.277584876543209,247.76908269637968,1.0496720679012346,5.041256751543209
33,118_M32C,blackconnecticut,502,UST,B3c,Riffle Pool,1202.4,0.002534854,198.4,0.4868446565251232,0.2817333930680087,1.5663435558748109,0.8398042853906021,2.9597739228012028,3.22283434936404,1.2792792792792775,1.885885885885884,2.630630630630629,1.3513513513513515,0.4935403017912902,-0.2491900565374045,-1.0626199077441956,0.8655210538884165,1.0637042581657297,1.1406629112440774,1.2668493511252552,46.803476380572185,0.998202090303792,3.217039984238046,2,0.4488888888888886,0.7101669692811344,0.5432561633867516,0.2173078398974227,6.5576652837259095,0.5423176093757963,2.1218778460877465,21.32252994122143,163.00357618097138,133.10088157019294,24.856952761144377,13.947501638392325,20.75266134397871,0.8348835653104925,4.172042294859256,54.13589487691284,2.1778974839400425,21.24498877675661,103.66350632069194,4.1704028372591,34.48409302809425,175.68903858948767,7.068003881156316,47.53038165290427,220.7613938789088,8.881273420770876,80.95184711152454,237.8921324018629,9.570446332976443,136.79741960911156,1.1113992237687365,3.581855594218415
34,118_M33A,blackconnecticut,502,UST,C3,Plane Bed,1235.3,0.004441155,180.9,0.4871026227670962,0.271452121517337,1.5088892558651397,0.6855464020387396,2.0582216402974804,5.660843787160634,1.08108108108108,1.6036036036036023,2.6426426426426413,1.5615615615615612,0.6031724958893974,-0.2605526907867433,-1.291193996431653,0.6493287727719873,0.8330356059376471,0.9010440568646532,1.0281847815258542,42.08046628349389,0.9101008111993704,5.151938522767808,2,0.3346153846153846,0.6810236566611423,0.598317500019517,0.1225386864749164,7.528965529351854,0.4418908092825846,2.134948480482025,20.38606409960273,173.54164980166763,153.8780053428317,23.04986642920748,27.805211461627305,17.04525216546588,0.7394946178025181,9.786095810500395,76.73965838257914,3.3292886368026413,30.843147956394645,163.8610054237837,7.108978523890635,58.36254487171586,232.8644863595888,10.102639296187684,112.72884154205464,263.48255484497696,11.430979682863017,212.1194150939283,307.7677487250061,13.352257362108627,302.153838913523,1.0484661176181362,5.935202907967057
35,118_M33B,blackconnecticut,502,UST,F3,Plane Bed,1157.0,0.002107482,177.0,0.5278863657444304,0.1902800209943542,1.6783163573318514,0.4562156206526185,2.285411766689052,2.9366866392490087,1.6216216216216226,3.1351351351351364,3.5495495495495506,1.927927927927928,0.4068520885836364,-0.0016429517655775,-0.2961478825924057,1.0815835712070467,1.117553626204421,1.5692203753239655,1.734587472628444,128.6050129645635,1.9939888428009307,5.855720393465085,2,0.7850467289719626,0.6135017984190165,0.6592006533204093,0.0667010043420138,3.831942442948401,0.5704491916367234,2.6151694220465025,36.01310616414624,153.98314606741573,120.00821089023336,40.18409680207433,7.07883473418011,24.751080380293864,0.6159421848450305,2.7359636772597757,66.1037165082109,1.645021831243413,19.843248234440814,115.71694036300778,2.8796700578581724,29.20061780728328,171.91832324978392,4.278267696212334,43.973455129392974,199.43777009507343,4.963101972339922,74.19522084037092,220.84745030250647,5.495891854687803,111.50933700650832,1.3048523433635173,3.831942442948401
36,118_M34-,blackconnecticut,502,UST,F3,Riffle Pool,658.6,0.002313744,150.4,0.4776680504053232,0.2442475979953721,1.5623378618851185,0.3317233556980982,1.7897062080571693,3.1758741590069177,1.189189189189188,1.3633633633633622,2.876876876876876,1.6876876876876878,0.3128141482717819,-0.2210134744264693,-3.9036417879114302,0.4492286184501252,0.8864396158469892,0.8864409304645114,1.4385096563367838,29.202095353780745,0.9831903475787198,3.122488818260286,1,0.103202846975089,0.6966052898448816,0.482396328178623,0.2462570733635452,4.685197701926327,0.439986039520008,2.2431821609490106,21.12036149652062,105.24977224415426,91.62693592468874,22.464318250835102,9.74180067992253,18.520346188885515,0.8244339303818858,2.727688652067108,50.77968417856058,2.260459614734708,16.384271398424207,79.3205283935621,3.530956404190605,31.069551179704373,107.65183723048892,4.792125718148023,50.07820823411105,130.7477983601579,5.8202433254477866,75.93500641493009,162.46735499544488,7.232240621831701,99.3120840325058,1.0699222710375127,3.397938492734032
39,118_M40T5.01A,blackconnecticut,501,UST,C3b,Plane Bed,121.0,0.025188917,14.1,0.4235591381505803,0.2955304870613214,0.75208267263133,0.1885810576289889,0.8204403769103603,1.748439853669034,2.948948948948948,3.1771771771771764,4.4024024024024015,1.4534534534534536,0.3836744254461869,0.0811016058255789,-3.789022478585202,0.7057983048345018,0.8714941905636759,0.8868665184809543,1.036870666872909,21.289256198347108,2.268330383720785,3.966039244185793,2,0.1570247933884303,0.609900816559487,0.2502107891673453,0.4143383544461252,1.870539419087137,0.4686045641028761,1.1008060020074293,20.49685780759079,18.62809917355372,16.516528925619834,9.958677685950413,93.8119450829961,7.18595041322314,0.7215767634854772,34.52439378519048,14.549586776859504,1.4609958506224068,260.82974669359044,19.43388429752066,1.9514522821576763,458.2287597961844,29.702479338842974,2.982572614107884,529.739115379602,43.74793388429752,4.392946058091287,593.7225155012407,56.59090909090909,5.682572614107884,789.9312547152111,1.9282157676348548,3.371369294605809
